시도본부,119안전센터명,주소,latitude,longitude
서울특별시,개포119안전센터,서울특별시 강남구 논현로 10길 19 (개포동),37.4747377,127.0498484
서울특별시,삼성119안전센터,서울특별시 강남구 테헤란로 629 (삼성동),37.5103818,127.066797
서울특별시,세곡119안전센터,서울특별시 강남구 밤고개로 268 (율현동),37.4704135,127.1072494
서울특별시,수서119안전센터,서울특별시 강남구 광평로31길 6 (수서동),37.48493819999999,127.0928555
서울특별시,역삼119안전센터,서울특별시 강남구 역삼로 236 (역삼동),37.4971229,127.0424563
서울특별시,영동119안전센터,서울특별시 강남구 도산대로 320 (논현동),37.5221051,127.0369545
서울특별시,강일119안전센터,서울특별시 강동구 고덕로98길 22 (강일동),37.557346,127.1790705
서울특별시,고덕119안전센터,서울특별시 강동구 양재대로156길 133 (고덕동),37.55715530000001,127.1518946
서울특별시,길동119안전센터,서울특별시 강동구 천중로 215 (길동),37.541033,127.1443608
서울특별시,성내119안전센터,서울특별시 강동구 성내로 39 (성내동),37.529455,127.1250754
서울특별시,암사119안전센터,서울특별시 강동구 올림픽로 815 (암사동),37.5539838,127.1286224
서울특별시,천호119안전센터,서울특별시 강동구 진황도로 37 (천호동),37.5386211,127.1313658
서울특별시,미아119안전센터,서울특별시 강북구 도봉로 125 (미아동),37.6200343,127.0283463
서울특별시,번동119안전센터,서울특별시 강북구 한천로 911 (번동),37.6334146,127.0375183
서울특별시,삼각산119안전센터,서울특별시 강북구 솔샘로 208 (미아동),37.6199141,127.0155582
서울특별시,우이119안전센터,서울특별시 강북구 삼각산로 111 (수유동),37.6408431,127.0163362
서울특별시,개화119안전센터,서울특별시 강서구 개화동로19길 8 (개화동),37.574965,126.8031186
서울특별시,등촌119안전센터,서울특별시 강서구 양천로 550 (등촌동),37.5575223,126.8559611
서울특별시,마곡119안전센터,서울특별시 강서구 마곡서로 9 (마곡동),37.5559232,126.8206946
서울특별시,발산119안전센터,서울특별시 강서구 강서로 329 (내발산동),37.5524944,126.8333061
서울특별시,방화119안전센터,서울특별시 강서구 금낭화로26길 10 (방화동),37.5798136,126.8141769
서울특별시,화곡119안전센터,서울특별시 강서구 까치산로 49 (화곡동),37.5436608,126.845223
서울특별시,관악119안전센터,서울특별시 관악구 관악로 97 (봉천동),37.4738337,126.9525326
서울특별시,난곡119안전센터,서울특별시 관악구 난곡로 243 (신림동),37.475682,126.9160483
서울특별시,봉천119안전센터,서울특별시 관악구 은천로 54 (봉천동),37.4859271,126.9411898
서울특별시,신림119안전센터,서울특별시 관악구 봉천로 202 (신림동),37.489594,126.9239895
서울특별시,구의119안전센터,서울특별시 광진구 광나루로 480 (구의동),37.5448313,127.0828431
서울특별시,능동119안전센터,서울특별시 광진구 능동로 242 (능동),37.553309,127.0836917
서울특별시,중곡119안전센터,서울특별시 광진구 용마산로 150 (중곡동),37.56696780000001,127.0866789
서울특별시,고일119안전센터,서울특별시 구로구 경인로 408 (고척동),37.5031884,126.858851
서울특별시,고척119안전센터,서울특별시 구로구 고척로 195 (고척동),37.504954,126.8548069
서울특별시,공단119안전센터,서울특별시 구로구 디지털로34길 56 (구로동),37.484219,126.8984929
서울특별시,구로119안전센터,서울특별시 구로구 구로동로 175 (구로동),37.4942254,126.8825643
서울특별시,수궁119안전센터,서울특별시 구로구 오리로 1285 (궁동),37.5004389,126.8285296
서울특별시,신도림119안전센터,서울특별시 구로구 경인로59길 57 (신도림동),37.5073254,126.881254
서울특별시,금천119안전센터,서울특별시 금천구 시흥대로 342(독산동),37.4642871,126.8980264
서울특별시,시흥119안전센터,서울특별시 금천구 시흥대로 45길 31(시흥동),37.4485372,126.9004896
서울특별시,공릉119안전센터,서울특별시 노원구 화랑로 482 (공릉동),37.619055,127.080753
서울특별시,상계119안전센터,서울특별시 노원구 노원로26길 111 (상계동),37.6550652,127.0715805
서울특별시,수락119안전센터,서울특별시 노원구 동일로 1694 (상계동),37.6797014,127.0558142
서울특별시,월계119안전센터,서울특별시 노원구 월계로 323 (월계동),37.6288054,127.056364
서울특별시,하계119안전센터,서울특별시 노원구 한글비석로 1길 8 (하계동),37.6382518,127.0710726
서울특별시,도봉119안전센터,서울특별시 도봉구 노해로 152 (도봉동),37.6482157,127.0268285
서울특별시,방학119안전센터,서울특별시 도봉구 도봉로 666 (방학동),37.6632683,127.0330156
서울특별시,쌍문119안전센터,서울특별시 도봉구 노해로 152 (쌍문동),37.6482157,127.0268285
서울특별시,창동119안전센터,서울특별시 도봉구 해등로 25 (창동),37.6467378,127.0437287
서울특별시,용두119안전센터,서울특별시 동대문구 왕산로 76 (용두동),37.5757257,127.034286
서울특별시,장안119안전센터,서울특별시 동대문구 장한로 34 (장안동),37.56402240000001,127.0668375
서울특별시,전농119안전센터,서울특별시 동대문구 황물로 3 (전농동),37.5763627,127.0459863
서울특별시,청량리119안전센터,서울특별시 동대문구 왕산로 299 (청량리동),37.581662,127.0449182
서울특별시,휘경119안전센터,서울특별시 동대문구 망우로 106 (휘경동),37.59068329999999,127.0648906
서울특별시,노량진119안전센터,서울특별시 동작구 노량진로 187 (노량진동),37.513678,126.9469283
서울특별시,동작119안전센터,서울특별시 동작구 여의대방로16길 55 (신대방동),37.5130877,126.9311525
서울특별시,백운119안전센터,서울특별시 동작구 사당로 63 (상도동),37.49481170000001,126.9615849
서울특별시,상도119안전센터,서울특별시 동작구 국사봉1길 17 (상도동),37.4990467,126.9294925
서울특별시,공덕119안전센터,서울특별시 마포구 만리재옛길 82 (공덕동),37.5500525,126.9597879
서울특별시,상암119안전센터,서울특별시 마포구 월드컵로 42길 34 (상암동),37.5799463,126.8812303
서울특별시,서교119안전센터,서울특별시 마포구 양화로 60 (서교동),37.55028720000001,126.9155276
서울특별시,성산119안전센터,서울특별시 마포구 월드컵북로 240 (성산동),37.5589629,126.9149467
서울특별시,신수119안전센터,서울특별시 마포구 창전로 76 (신수동),37.5493546,126.933186
서울특별시,염리119안전센터,서울특별시 마포구 토정로 37길 27 (염리동),37.5417329,126.9455725
서울특별시,북가좌119안전센터,서울특별시 서대문구 증가로 242 (북가좌동),37.5828674,126.9130373
서울특별시,북아현119안전센터,서울특별시 서대문구 북아현로 37 (북아현동),37.5606203,126.9556927
서울특별시,연희119안전센터,서울특별시 서대문구 연희로 182 (연희동),37.5732213,126.9360838
서울특별시,홍은119안전센터,서울특별시 서대문구 홍은중앙로 83 (홍은동),37.5987413,126.9470098
서울특별시,반포119안전센터,서울특별시 서초구 사평대로 67 (반포동),37.4985959,126.9919184
서울특별시,방배119안전센터,서울특별시 서초구 남부순환로 2155 (방배동),37.4755343,126.9882088
서울특별시,서초119안전센터,서울특별시 서초구 효령로 400 (서초동),37.488047,127.0275879
서울특별시,양재119안전센터,서울특별시 서초구 동산로 9 (양재동),37.4695125,127.0408406
서울특별시,우면119안전센터,서울특별시 서초구 남부순환로340길 49 (서초동),37.4793059,127.0211901
서울특별시,잠원119안전센터,서울특별시 서초구 서초중앙로29길 6 (반포동),37.4990839,127.0115475
서울특별시,금호119안전센터,서울특별시 성동구 난계로 19 (금호동1가),37.5540856,127.0243259
서울특별시,성수119안전센터,서울특별시 성동구 뚝섬로 452 (성수동2가),37.5371754,127.0605828
서울특별시,왕십리119안전센터,서울특별시 성동구 고산자로 249 (도선동),37.5620262,127.0354792
서울특별시,행당119안전센터,서울특별시 성동구 살곶이길 331(행당동),37.5540548,127.0396397
서울특별시,길음119안전센터,서울특별시 성북구 정릉로 321 (길음동),37.6028996,127.0190723
서울특별시,돈암119안전센터,서울특별시 성북구 보문로 192 (삼선동4가),37.5900244,127.0131676
서울특별시,장위119안전센터,서울특별시 성북구 한천로 662-8 (장위동),37.6172283,127.0569915
서울특별시,종암119안전센터,서울특별시 성북구 종암로 27길 3 (종암동),37.6024354,127.031799
서울특별시,가락119안전센터,서울특별시 송파구 양재대로 932 (가락동),37.4934824,127.1115038
서울특별시,거여119안전센터,서울특별시 송파구 마천로 329 (마천동),37.4911975,127.1569432
서울특별시,마천119안전센터,서울특별시 송파구 오금로51길 56 (마천동),37.5018414,127.1494222
서울특별시,방이119안전센터,서울특별시 송파구 강동대로 286 (방이동),37.5197363,127.1365546
서울특별시,잠실119안전센터,서울특별시 송파구 석촌호수로 151 (잠실동),37.5073134,127.093842
서울특별시,종합운동장119안전센터,서울특별시 송파구 올림픽로 25 (잠실동),37.5170238,127.0876104
서울특별시,목동119안전센터,서울특별시 양천구 안양천로 1139 (목동),37.5426371,126.8834832
서울특별시,신월119안전센터,서울특별시 양천구 남부순환로 448 (신월동),37.5279366,126.8330758
서울특별시,신정119안전센터,서울특별시 양천구 신월로 268 (신정동),37.5217578,126.8509379
서울특별시,신트리119안전센터,서울특별시 양천구 신정로 238 (신정동),37.5105855,126.8479899
서울특별시,양천119안전센터,서울특별시 양천구 목동서로 180 (목동),37.5302246,126.8722418
서울특별시,당산119안전센터,서울특별시 영등포구 양평로 70-1 (당산동6가),37.5346602,126.9028802
서울특별시,대림119안전센터,서울특별시 영등포구 도림로 212 (신길동),37.497336,126.9041064
서울특별시,신길119안전센터,서울특별시 영등포구 영등포로84길 31 (신길동),37.5104563,126.922194
서울특별시,여의도119안전센터,서울특별시 영등포구 의사당대로 162 (여의도동),37.5172301,126.9278829
서울특별시,영등포119안전센터,서울특별시 영등포구 문래로 197 (영등포동4가),37.5178903,126.9035759
서울특별시,서빙고119안전센터,서울특별시 용산구 서빙고로67길 7 (서빙고동),37.5208199,126.9950348
서울특별시,이촌119안전센터,서울특별시 용산구 이촌로2가길 1 (이촌동),37.5300556,126.953407
서울특별시,이태원119안전센터,서울특별시 용산구 이태원로 196 (이태원동),37.5371839,126.9890733
서울특별시,한강로119안전센터,서울특별시 용산구 한강대로 167 (한강로2가),37.53109389999999,126.9682409
서울특별시,후암119안전센터,서울특별시 용산구 후암로 34 (후암동),37.5489281,126.9778864
서울특별시,녹번119안전센터,서울특별시 은평구 은평로 245 (녹번동),37.601198,126.9350762
서울특별시,수색119안전센터,서울특별시 은평구 수색로 320 (수색동),37.5852122,126.8898598
서울특별시,역촌119안전센터,서울특별시 은평구 갈현로 80 (역촌동),37.6020445,126.9114174
서울특별시,진관119안전센터,서울특별시 은평구 통일로 962 (진관동),37.6287323,126.92009
서울특별시,세종로119안전센터,서울특별시 종로구 율곡로 78(운니동),37.5757032,126.9885802
서울특별시,숭인119안전센터,서울특별시 종로구 숭인동길 63 (숭인동),37.577762,127.0216957
서울특별시,신교119안전센터,서울특별시 종로구 자하문로 93 (신교동),37.5842563,126.9700181
서울특별시,신영119안전센터,서울특별시 종로구 진흥로 477 (신영동),37.605809,126.9609367
서울특별시,연건119안전센터,서울특별시 종로구 대학로 91 (연건동),37.5783468,127.001548
서울특별시,종로119안전센터,서울특별시 종로구 돈화문로 30 (묘동),37.5720785,126.9920972
서울특별시,망우119안전센터,서울특별시 중랑구 용마산로 524 (망우동),37.5910358,127.0946126
서울특별시,면목119안전센터,서울특별시 중랑구 동일로 475 (면목동),37.5728266,127.079877
서울특별시,신내119안전센터,서울특별시 중랑구 신내로 183 (신내동),37.6152055,127.0949931
서울특별시,중화119안전센터,서울특별시 중랑구 동일로 783 (중화동),37.6004525,127.0793225
서울특별시,무학119안전센터,서울특별시 중구 퇴계로 394(무학동),37.5643739,127.0152873
서울특별시,신당119안전센터,서울특별시 중구 다산로8길 2 (신당동),37.552915,127.0096209
서울특별시,을지로119안전센터,서울특별시 중구 을지로45길 43 (신당동),37.5671733,127.0120998
서울특별시,충무로119안전센터,서울특별시 중구 충무로 11 (충무로3가),37.5623854,126.9917454
서울특별시,회현119안전센터,서울특별시 중구 소공로 30 (회현동2가),37.5587615,126.9836839
부산광역시,강동119안전센터,부산광역시 강서구 제도로 696(강동동),35.1747861,128.9160388
부산광역시,녹산119안전센터,부산광역시 강서구 녹산산단361로 9(송정동),35.0896096,128.856755
부산광역시,대저119안전센터,부산광역시 강서구 대저로221번길 25(대저1동),35.2156787,128.976764
부산광역시,신호119안전센터,부산광역시 강서구 신호산단4로 62(신호동),35.085445,128.8795741
부산광역시,지사119안전센터,부산광역시 강서구 과학산단로333번길 3(지사동),35.1486057,128.8331569
부산광역시,남산119안전센터,부산광역시 금정구 두실로 46(남산동),35.2614446,129.086906
부산광역시,부곡119안전센터,부산광역시 금정구 중앙대로 1789(부곡동),35.2439972,129.0926766
부산광역시,산성119안전센터,부산광역시 금정구 산성로 396(금성동),35.2510807,129.0509471
부산광역시,서동119안전센터,부산광역시 동래구 반송로 331(명장동),35.2090258,129.1032931
부산광역시,회동119안전센터,부산광역시 금정구 개좌로 286(회동동),35.2332936,129.1277971
부산광역시,송정119안전센터,부산광역시 해운대구 송정중앙로15번길 16(송정동),35.1838168,129.2030304
부산광역시,일광119안전센터,부산광역시 기장군 일광읍 해빛5로 15,35.26076949999999,129.220977
부산광역시,장안119안전센터,부산광역시 기장군 기장읍 길천3길 11,35.3277941,129.2873357
부산광역시,정관119안전센터,부산광역시 기장군 정관읍 용수로 7(정관읍),35.3247171,129.1799406
부산광역시,감만119안전센터,부산광역시 남구 우암로 81(감만동),35.11773549999999,129.0805308
부산광역시,광안119안전센터,부산광역시 수영구 광일로 64(광안동),35.1631708,129.1072203
부산광역시,대연119안전센터,부산광역시 남구 수영로 279(대연동),35.136224,129.0970449
부산광역시,망미119안전센터,부산광역시 수영구 연수로 330(망미동),35.1717808,129.106478
부산광역시,용당119안전센터,부산광역시 남구 신선로 398(용당동),35.1170939,129.0950111
부산광역시,사직119안전센터,부산광역시 동래구 체육공원로 74(사직동),35.1939012,129.0596194
부산광역시,수안119안전센터,부산광역시 동래구 명륜로45번길 7(수안동),35.198166,129.0838249
부산광역시,양정119안전센터,부산광역시 부산진구 연수로 44(양정동),35.1745094,129.0759368
부산광역시,연산119안전센터,부산광역시 연제구 고분로 216(연산동),35.1839901,129.1057213
부산광역시,온천119안전센터,부산광역시 동래구 우장춘로 196(온천동),35.2232626,129.0776144
부산광역시,가야119안전센터,부산광역시 부산진구 가야대로 627(가야동),35.1557235,129.0403924
부산광역시,당감119안전센터,부산광역시 부산진구 백양산로53번길 65(당감동),35.1716768,129.0285215
부산광역시,범일119안전센터,부산광역시 동구 범일로 115(범일동),35.1404239,129.0590607
부산광역시,부암119안전센터,부산광역시 부산진구 신천대로 282(부암동),35.1667542,129.0508134
부산광역시,부전119안전센터,부산광역시 부산진구 서전로 43(전포동),35.1580831,129.0646224
부산광역시,수정119안전센터,부산광역시 동구 중앙대로 383-1(수정동),35.1298998,129.0491972
부산광역시,안창119안전센터,부산광역시 동구 안창로 62(범일동),35.1460354,129.0419132
부산광역시,구포119안전센터,부산광역시 북구 만덕대로 31(덕천동),35.211134,129.0083705
부산광역시,금곡119안전센터, 부산광역시 북구 금곡대로 680(금곡동),35.2406378,129.0122022
부산광역시,만덕119안전센터,부산광역시 북구 함박봉로 142(만덕동),35.2048295,129.0331609
부산광역시,화명119안전센터,부산광역시 북구 금곡대로 184(화명동),35.2252685,129.0102967
부산광역시,감전119안전센터,부산광역시 사상구 가야대로 41(감전동),35.1518723,128.9773878
부산광역시,모라119안전센터,부산광역시 사상구 백양대로 950(모라동),35.1862799,128.9890852
부산광역시,삼락119안전센터,부산광역시 사상구 삼덕로 17(삼락동),35.1745485,128.978788
부산광역시,주례119안전센터,부산광역시 사상구 양지로22(주례동),35.1538981,129.0041341
부산광역시,학장119안전센터,부산광역시 사상구 학감대로 89(학장동),35.1396525,128.9904332
부산광역시,감천119안전센터,부산광역시 사하구 원양로 405(감천동),35.0863302,129.0048078
부산광역시,괴정119안전센터,부산광역시 사하구 낙동대로 262(괴정동),35.1015936,128.9962086
부산광역시,다대119안전센터,부산광역시 사하구 다대로 622(다대동),35.0512077,128.9703614
부산광역시,신평119안전센터,부산광역시 사하구 장평로 270(신평동),35.0903028,128.9735255
부산광역시,하단119안전센터,부산광역시 사하구 낙동남로 1407(하단동),35.1065112,128.9655869
부산광역시,부민119안전센터,부산광역시 서구 임시수도기념로 21-4(부민동3가),35.1032063,129.0185808
부산광역시,중앙119안전센터,부산광역시 중구 중앙대로 110(중앙동4가),35.1070254,129.0367607
부산광역시,창선119안전센터,부산광역시 중구 대청로 68-1(부평동1가),35.1028391,129.0273391
부산광역시,초량119안전센터,부산광역시 동구 중앙대로 260번길 7(초량동),35.1197974,129.0432025
부산광역시,충무119안전센터,부산광역시 서구 충무대로 186(남부민동),35.0867284,129.0229944
부산광역시,동삼119안전센터,부산광역시 영도구 해양로 297(동삼동),35.082095,129.0769394
부산광역시,부두119안전센터,부산광역시 동구 충장대로 286(좌천동),35.1342662,129.0548636
부산광역시,영선119안전센터,부산광역시 영도구 태종로 115(영선동1가),35.0894692,129.0448752
부산광역시,청학119안전센터,부산광역시 영도구 태종로 274(청학동),35.0946176,129.0582433
부산광역시,반송119안전센터,부산광역시 해운대구 아랫반송로 10,35.22540290000001,129.147019
부산광역시,반여119안전센터,부산광역시 해운대구 선수촌로 21번길 64(반여동),35.1974453,129.1179505
부산광역시,센텀119안전센터,부산광역시 해운대구 센텀동로 50(우동),35.1737308,129.1308507
부산광역시,우동119안전센터,부산광역시 해운대구 해운대해변로 106(우동),35.1594801,129.1435732
부산광역시,좌동119안전센터,부산광역시 해운대구 대천로67번길 35(좌동),35.1736642,129.1664717
부산광역시,중동119안전센터,부산광역시 해운대구 달맞이길 117번길 72(중동),35.1606694,129.175877
대구광역시,구암119안전센터,대구광역시 북구 구암서로 71,35.9398209,128.5657421
대구광역시,군위119안전센터,대구광역시 군위군 군위읍 군위공단길 65,36.20760550000001,128.5604421
대구광역시,금호119안전센터,대구광역시 북구 한강로 105,35.8961895,128.5213366
대구광역시,무태119안전센터,대구광역시 북구 호국로43길 21,35.920681,128.5969344
대구광역시,읍내119안전센터,대구광역시 북구 칠곡중앙대로 570,35.9463335,128.551592
대구광역시,의흥119안전센터,대구광역시 군위군 의흥면 읍내길 23,36.1766557,128.7138976
대구광역시,태전119안전센터,대구광역시 북구 칠곡중앙대로 184,35.9123545,128.5488218
대구광역시,다사119안전센터,대구광역시 달성군 다사읍 달구벌대로 920,35.85547,128.4677616
대구광역시,대천119안전센터,대구광역시 달서구 달서대로58길 129,35.8248432,128.5068484
대구광역시,매곡119안전센터,대구광역시 달성군 다사읍 달구벌대로 753,35.8613666,128.4545108
대구광역시,성서119안전센터,대구광역시 달서구 성서로 357,35.8493821,128.5068234
대구광역시,도원119안전센터,대구광역시 달서구 도원로 8,35.8089796,128.535828
대구광역시,본리119안전센터,대구광역시 달서구 대명천로 134,35.8396828,128.5450731
대구광역시,송현119안전센터,대구광역시 달서구 월배로 262,35.8200064,128.5421067
대구광역시,월성119안전센터,대구광역시 달서구 학산로 75,35.8310598,128.5347216
대구광역시,죽전119안전센터,대구광역시 달서구 와룡로 222,35.8525755,128.5376908
대구광역시,구지119안전센터,대구광역시 달성군 구지면 달성2차로 111,35.6404124,128.4168061
대구광역시,논공119안전센터,대구광역시 달성군 논공읍 논공중앙로33길 5,35.73015040000001,128.4520827
대구광역시,옥포119안전센터,대구광역시 달성군 옥포읍 돌미로 93,35.7816462,128.4437473
대구광역시,현풍119안전센터,대구광역시 달성군 현풍읍 비슬로 480,35.6826929,128.4454146
대구광역시,화원119안전센터,대구광역시 달성군 화원읍 화암로 122,35.7987558,128.5016359
대구광역시,공산119안전센터,대구광역시 동구 팔공산로 1579,35.9627705,128.6972224
대구광역시,동촌119안전센터,대구광역시 동구 해동로 180,35.8866986,128.6485255
대구광역시,불로119안전센터,대구광역시 동구 팔공로50길 19,35.92207800000001,128.6436741
대구광역시,신천119안전센터,대구광역시 동구 동대구로 507,35.8759309,128.6251939
대구광역시,안심119안전센터,대구광역시 동구 매여로 102,35.8891383,128.7085291
대구광역시,율하119안전센터,대구광역시 동구 율하동로8길 5,35.8622753,128.7019799
대구광역시,노원119안전센터,대구광역시 북구 노원로 42,35.8918525,128.5675637
대구광역시,대현119안전센터,대구광역시 북구 대현로 105,35.8822785,128.6108944
대구광역시,산격119안전센터,대구광역시 북구 유통단지로8길 88,35.9059651,128.6144715
대구광역시,칠성119안전센터,대구광역시 북구 칠성남로 112,35.8776343,128.5925563
대구광역시,침산119안전센터,대구광역시 북구 침산남로 149,35.888043,128.5925138
대구광역시,내당119안전센터,대구광역시 서구 서대구로3길 16,35.859393,128.5553323
대구광역시,비산119안전센터,대구광역시 서구 달서로 206,35.8804978,128.5719667
대구광역시,이현119안전센터,대구광역시 서구 국채보상로 119,35.8690676,128.5441487
대구광역시,평리119안전센터,대구광역시 서구 달서천로 186,35.8816503,128.5542816
대구광역시,가창119안전센터,대구광역시 달성군 가창면 가창로 547,35.7638535,128.6474141
대구광역시,고산119안전센터,대구광역시 수성구 고산로 105,35.8407297,128.7045844
대구광역시,만촌119안전센터,대구광역시 수성구 달구벌대로 2658,35.8555472,128.6521514
대구광역시,무열로119안전센터,대구광역시 수성구 무열로 139,35.8709145,128.6481174
대구광역시,범물119안전센터,대구광역시 수성구 청호로 87,35.8255924,128.6443895
대구광역시,상동119안전센터,대구광역시 수성구 파동로51길 5,35.8251697,128.6095968
대구광역시,수성119안전센터,대구광역시 수성구 들안로60길 30,35.85683849999999,128.6208932
대구광역시,황금119안전센터,대구광역시 수성구 동대구로12길 41,35.8356679,128.6265762
대구광역시,남산119안전센터,대구광역시 중구 달구벌대로 1926,35.862301,128.5752872
대구광역시,대신119안전센터,대구광역시 중구 큰장로26길 45,35.8688383,128.5807376
대구광역시,명덕119안전센터,대구광역시 남구 명덕로34길 22,35.8555348,128.5872059
대구광역시,봉덕119안전센터,대구광역시 남구 희망로3길 29,35.84907,128.599284
대구광역시,삼덕119안전센터,대구광역시 중구 공평로 35,35.8672283,128.599624
대구광역시,서문로119안전센터,대구광역시 중구 경상감영길 45,35.8715194,128.5898969
대구광역시,성명119안전센터,대구광역시 남구 대명남로 12-1,35.8334378,128.56015
인천광역시,강화119안전센터,인천광역시 강화군 강화읍 남문로23번길 11,37.7404714,126.4867597
인천광역시,길상119안전센터,인천광역시 강화군 길상면 마니산로 93,37.6392192,126.4828313
인천광역시,내가119안전센터,인천광역시 강화군 내가면 강화서로 235-1,37.7178947,126.3896985
인천광역시,불은119안전센터,인천광역시 강화군 불은면 중앙로 505,37.712717,126.4582528
인천광역시,검단119안전센터,인천광역시 서구 완정로191,37.6026596,126.6551562
인천광역시,마전119안전센터,인천광역시 서구 원당대로736,37.5919241,126.6704531
인천광역시,오류119안전센터,인천광역시 서구 대촌로6,37.5945176,126.6325489
인천광역시,원당119안전센터,인천광역시 서구 원당대로881,37.5937944,126.6996765
인천광역시,계산119안전센터,인천광역시 계양구 주부토로557,37.54398279999999,126.7281759
인천광역시,작전119안전센터,인천광역시 계양구 장제로774,37.5370582,126.7353061
인천광역시,장기119안전센터,인천광역시 계양구 장기서로14,37.5763125,126.7337892
인천광역시,효성119안전센터,인천광역시 계양구 효서로 96-1,37.5275716,126.7064606
인천광역시,고잔119안전센터,인천광역시 남동구 남동서로 208,37.4081186,126.6932845
인천광역시,논현119안전센터,인천광역시 남동구 소래역로 109,37.4053191,126.7296536
인천광역시,도림119안전센터,인천광역시 남동구 비류대로 667,37.4227091,126.7090953
인천광역시,동춘119안전센터,인천광역시 연수구 앵고개로 241,37.4091715,126.6712884
인천광역시,소래119안전센터,인천광역시 남동구 에코중앙로 86,37.3864311,126.7207788
인천광역시,옥련119안전센터,인천광역시 연수구 청량로155번길 7,37.4206484,126.651928
인천광역시,간석119안전센터,인천광역시 남동구 경인로 621,37.4658097,126.706403
인천광역시,구월119안전센터,인천광역시 남동구 인주대로 714,37.4487872,126.7164734
인천광역시,담방119안전센터,인천광역시 남동구 매소홀로 1044,37.4392919,126.7390709
인천광역시,만수119안전센터,인천광역시 남동구 백범로 207,37.45965169999999,126.7258364
인천광역시,서창119안전센터,인천광역시 남동구 서창방산로 61,37.4227004,126.7515785
인천광역시,관교119안전센터,인천광역시 미추홀구 인하로 450,37.4442899,126.6965341
인천광역시,도화119안전센터,인천광역시 미추홀구 장고개로 85,37.475496,126.669258
인천광역시,숭의119안전센터,인천광역시 미추홀구 석정로49번길 30,37.4640781,126.6430063
인천광역시,신기119안전센터,인천광역시 미추홀구 인하로 190,37.4484183,126.6690204
인천광역시,용현119안전센터,인천광역시 미추홀구 독배로 376,37.4533926,126.648633
인천광역시,주안119안전센터,인천광역시 미추홀구 한나루로 607,37.4605344,126.672011
인천광역시,갈산119안전센터,인천광역시 부평구 부평대로 324,37.5203259,126.7221446
인천광역시,부개119안전센터,인천광역시 부평구 부개로 6,37.4978971,126.739718
인천광역시,부평119안전센터,인천광역시 부평구 부평대로 8,37.4921206,126.7234523
인천광역시,산곡119안전센터,인천광역시 부평구 마장로 198,37.4958774,126.7030184
인천광역시,삼산119안전센터,인천광역시 부평구 충선로 252,37.5117696,126.7360706
인천광역시,십정119안전센터,인천광역시 부평구 경원대로 1111,37.4803792,126.6972618
인천광역시,가좌119안전센터,인천광역시 서구 백범로678번길 17,37.4822665,126.6826108
인천광역시,검암119안전센터,인천광역시 서구 승학로 474,37.5640677,126.6735708
인천광역시,석남119안전센터,인천광역시 서구 석남로 102,37.500523,126.6729513
인천광역시,신현119안전센터,인천광역시 서구 가정로 333-1,37.5146623,126.6722634
인천광역시,연희119안전센터,인천광역시 서구 서곶로 292,37.5433372,126.6772956
인천광역시,원창119안전센터,인천광역시 서구 북항로32번길 47-5,37.510554,126.644642
인천광역시,청라119안전센터,인천광역시 서구 청라한내로 77,37.5322015,126.627149
인천광역시,국제119안전센터,인천광역시 연수구 센트럴로 412,37.4102834,126.6287114
인천광역시,미래119안전센터,인천광역시 연수구 첨단대로60번길 15,37.3672883,126.6516002
인천광역시,신송119안전센터,인천광역시 연수구 해돋이로 92,37.3908924,126.6519148
인천광역시,영흥119안전센터,인천광역시 옹진군 영흥로 283-32,37.2559865,126.4837862
인천광역시,공항119안전센터,인천광역시 중구 제2터미널대로 268,37.4888058,126.4122275
인천광역시,용유119안전센터,인천광역시 중구 용유서로128번길 1,37.4484778,126.3938962
인천광역시,운남119안전센터,인천광역시 중구 중구 운남로 116,37.4880364,126.5332886
인천광역시,운서119안전센터,인천광역시 중구 흰바위로27번길 16,37.4937224,126.4884432
인천광역시,만석119안전센터,인천광역시 동구 제물량로 396,37.4833831,126.6258222
인천광역시,백령119안전센터,인천광역시 옹진군 백령면 백령남로 30,37.96745660000001,124.7207451
인천광역시,송림119안전센터,인천광역시 동구 샛골로 133,37.474318,126.6440707
인천광역시,송현119안전센터,인천광역시 동구 방축로 39,37.4863194,126.6509785
인천광역시,연안119안전센터,인천광역시 중구 축항대로118번길 108,37.4457111,126.6029642
인천광역시,중앙119안전센터,"인천광역시 중구 인중로 204, 1층",37.4702255,126.6224268
광주광역시,비아119안전센터,광주광역시 광산구 비아로12번길 10(비아동),35.2207654,126.8236033
광주광역시,빛그린119안전센터,광주광역시 광산구 삼도로 65(삼거동),35.1668646,126.6802904
광주광역시,송정119안전센터,광주광역시 광산구 상무대로 93-1(도산동),35.1257166,126.793181
광주광역시,신가119안전센터,광주광역시 광산구 수등로 236(신가동),35.1848965,126.8347795
광주광역시,월곡119안전센터,광주광역시 광산구 우산로 85번길 12-5(우산동),35.1573373,126.8099023
광주광역시,첨단119안전센터,광주광역시 광산구 임방울대로825번길 16(쌍암동),35.2184635,126.8491284
광주광역시,평동119안전센터,광주광역시 광산구 월전로 59(월전동),35.1243463,126.7739999
광주광역시,하남119안전센터,광주광역시 광산구 하남산단1번로 13(하남동),35.1861234,126.7965696
광주광역시,대촌119안전센터,광주광역시 남구 회재로 251(지석동),35.0825049,126.8340935
광주광역시,봉선119안전센터,광주광역시 남구 오방로 63(방림동),35.1310197,126.9189586
